AS Number,Community Value Type,Community Value Numeric,Community Value Pattern,Semantic Type,Semantic Sub Type,Semantic Text,Conforming
6695,explicit,13157,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13184,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13193,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13194,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,132203,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13237,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13238,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13249,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13285,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,132876,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13335,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,133952,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13414,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13445,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,13768,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,14061,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,14340,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,14404,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,14413,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15133,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15169,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15366,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15377,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15412,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15456,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,1547,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15547,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15557,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15594,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15598,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15600,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15605,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15623,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15672,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15701,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15702,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15743,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15763,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15772,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15802,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15830,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15895,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15925,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15933,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15943,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15958,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15960,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,15965,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16097,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16178,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16211,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16265,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16276,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16316,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16347,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,16509,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,1668,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,1680,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,17511,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,1764,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,18403,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,18705,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,19551,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,19679,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,196844,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,196922,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,196925,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,197440,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,197540,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,197981,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198018,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198335,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198385,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198570,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198726,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198781,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198930,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,198967,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,199524,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,199599,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,199790,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,200062,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,200187,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,200612,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,200924,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,201213,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,201214,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,201535,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,201701,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,201764,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,202023,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20278,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,203507,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,203724,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,203968,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20459,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20485,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20504,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20562,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20633,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20640,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20647,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20676,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20686,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20764,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20766,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20771,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20773,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20783,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20804,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20810,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20811,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20830,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20847,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20849,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20853,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20886,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20932,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,20940,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21011,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21013,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21021,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21161,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2119,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21219,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21263,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21267,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21320,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21336,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21345,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21385,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21413,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21473,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21476,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21488,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21497,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,21859,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,22023,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,22300,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,22822,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,23148,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,23393,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,23576,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,23939,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24218,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24482,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24582,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24611,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24679,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24724,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2484,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24940,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24953,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24961,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,24989,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25068,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25074,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25081,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25091,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25133,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25152,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25178,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25180,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25192,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25220,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25229,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25279,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25291,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25394,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25560,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,25818,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2603,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2613,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2635,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,26496,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,26667,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2686,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,27381,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2818,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2828,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2854,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2857,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,286,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,28716,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,28725,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,28760,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,28876,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,28889,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,28917,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29014,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29037,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29049,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2906,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29066,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29075,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29076,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29081,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,2914,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29140,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29169,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29208,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29226,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29314,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29404,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29467,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29545,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29624,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29632,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29686,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29697,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29834,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29838,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,29990,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,30081,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,30094,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,30781,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,30844,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31019,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31025,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31027,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31029,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31042,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31059,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31078,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31103,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31122,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31133,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31216,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31242,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31252,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31287,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31319,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31334,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31400,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31449,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31500,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31510,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31529,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31543,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,31638,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3209,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3216,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3223,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3225,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3252,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3255,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3257,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,32590,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,32787,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3292,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,32934,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33011,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3303,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33047,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33082,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3320,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3327,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33353,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33808,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33843,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33873,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33891,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,33986,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34011,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34019,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34123,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34135,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34177,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34224,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34288,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34305,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34309,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34347,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34569,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34624,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34655,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34695,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34758,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34781,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34788,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34803,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34863,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34867,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3491,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34928,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34953,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34966,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,34984,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35205,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35244,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35258,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35297,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35311,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35320,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35432,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3549,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35592,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3561,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35805,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,35819,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,36236,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,36351,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,36408,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,36692,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,37100,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,37271,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,37468,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,37497,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,37564,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,37662,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3786,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,38016,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,38193,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3856,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,38880,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39063,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39090,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,3910,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39122,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39138,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39180,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39216,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39257,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39279,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39386,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39442,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39560,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39651,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39702,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39704,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39709,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39737,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39878,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39912,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,39915,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41095,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41268,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41289,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41313,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4134,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41412,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41552,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41690,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,41692,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42368,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42390,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42416,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42456,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42459,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42473,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42587,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42605,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42624,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42652,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
